name	moaStr	exp	mut	swa	exp_mut	exp_swa	mut_swa	exp_mut_swa
Vismodegib (NSC755809)	YK,SMO	0.741722178486916	0.396836263921623	0.13568077878461	0.725617130905737	0.177779746594596	0.0452934340600058	0.155058430821241
3-Bromopyruvate (acid) (NSC62343)	Mito,HK2	0.296525503224166	0.768697626569341	0.146504558985621	0.283649802401035	0.153521829869023	0.125023588399215	0.168362348207193
Pipobroman (NSC25154)	A7,AlkAg	0.689113407836508	0.564208209731815	0.039926372298463	0.652089081236481	0.630759206916214	0.0577704739285804	0.621449923150737
geldanamycin analog (NSC255109)	HSP90	0.380105373224074	0.596553989793534	0.0390913556243027	0.400607613916975	0.0731439285452477	0.0700441473397051	0.0672315369845598
Paclitaxel (NSC125973)	Tu	0.617224341499749	0.80203834853797	0.0667540200007074	0.512843478099868	0.497918164811945	0.1415077560292	0.444005881530039
Carboplatin (NSC241240)	A7,AlkAg	0.356289004594021	0.789509509703533	0.0662564212723391	0.329007967435998	0.20145112864626	0.0258248299448894	0.119288164684425
Melphalan (NSC757098)	A7,AlkAg	0.462372078806013	0.874317134863975	0.00299348745271091	0.517854274806162	0.454054904571375	0.0433677355704757	0.461458251541897
Dacarbazine (NSC45388)	A7,AlkAg,Ho	0.476041541365359	0.756312639304658	0.0834728328782332	0.45062541534842	0.30903403308144	0.0694581330149083	0.304064153938455
Temsirolimus (NSC683864)	STK,PK:MTOR	0.483256620642612	0.50079953187008	0.0808884177275289	0.542023760041319	0.067898208435118	0.220754177152911	0.193254955403544
O-6-Benzylguanine (NSC637037)	DDR	0.510349082070863	0.367891921255133	0.20696892828736	0.441910448846173	0.10672398308186	0.0493851383182347	0.0994082641464271
7-Tert-butyldimethylsilyl-10-hydroxycamptothecin (NSC708298)	T1	0.592220239654623	0.802383123524024	0.0344149745985482	0.613314038835755	0.444335948509641	0.143379009911159	0.523763181161151
Seliciclib (NSC701554)	STK,PK:CDK	0.290863019835329	0.771603378013111	0.820885115015649	0.306482375698449	0.335849158574067	0.939831356926248	0.328973325961799
Pyrazoloacridine (NSC366140)	Db	0.457626793240031	0.0364850621671389	0.490241078374694	0.376837755462879	0.636263169401355	0.356567388174063	0.644192563060598
Triciribine phosphate (NSC280594)	STK	0.175330851701706	0.193161166979751	0.643168192576862	0.188617268448426	0.180623140349453	0.603750541613214	0.194603236169015
Pemetrexed (NSC698037)	Df,AM	0.394592332929957	0.260079080543287	0.634941650023792	0.391784141417458	0.478757202789388	0.900538246705857	0.388127907520334
Wortmannin (NSC221019)	PK:PIK3	0.393770272870338	0.0236786324055487	0.721848169064369	0.193204053184063	0.225208351031461	0.65926911200113	0.129178485890644
Pyrazoloacridine (NSC627168)	Db	0.0204849112853059	0.430380551152776	0.534016053840342	0.0703094553179505	0.548051183526606	0.457060391938411	0.379363045331606
Buthionine sulphoximine (NSC326231)	AM	0.0694745568017935	0.538009607407015	0.809252976636465	0.0672957648386735	0.155959945666649	0.647593276001276	0.205115167155518
Cordycepin (NSC63984)	Ds	0.195133081918771	0.250909960947469	0.459543725543932	0.241013660010988	0.289194116120382	0.56794676227312	0.309935534347322
Fluorouracil (NSC757036)	Ds,Rs	0.159265567441389	0.444283225646448	0.630592371484837	0.133808174730878	0.296447052370705	0.595160062549063	0.249272929701623
Raltitrexed (NSC639186)	Ds	0.0617069465279363	0.0128644551338665	0.388587224737005	0.131738846747362	0.118876272961372	0.313612386294877	0.127874742309274
Mitomycin (NSC26980)	A2	0.475745457274681	0.341546594994038	0.488501963048609	0.435342300908263	0.600705514525685	0.571267934610896	0.614276799789407
Mithramycin (NSC105024)	Rs	0.484800808807368	0.101996250697054	0.850904844453698	0.397185809015498	0.775089511455665	0.539384706881522	0.625460637565261
LY-294002 (NSC697286)	PK:PIK3	0.182500995485381	0.117931956849421	0.143233877853935	0.204550170478854	0.550268935443904	0.16965248672985	0.527793134744675
Paclitaxel (NSC758645)	Tu	0.0709980216022928	0.233677812455309	0.487608165181467	0.0219955742661978	0.316022608813281	0.391784817280822	0.0963270087095485
Fostamatinib (NSC365798)	Ds,Rs,YK,PK:SYK	0.11683323707949	0.10748993423256	0.680469548269731	0.0877219790235599	0.0717877050973629	0.594964464791772	0.0139228892673067
Mitomycin (NSC755880)	A2	0.333126793807986	0.121819945663004	0.343151074599013	0.323857447998182	0.579521559793263	0.319601065756205	0.531468982040751
Mitomycin (NSC134727)	A2	0.0446338832582348	0.219366464985762	0.593742202860344	0.0260189712691096	0.219124538969732	0.659573132368932	0.0636102807134146
Tegafur (NSC148958)	Df	0.0245827848202717	0.138865103477927	0.0952507918924984	0.0147407457488536	0.155714331442796	0.663708668321619	0.160587818186728
Axitinib (NSC757441)	YK,PDGFR,PK:VEGFR	0.182367441587286	0.769079639691736	0.829922593815273	0.39413682107352	0.565067537392068	0.83914613196367	0.634358941231203
Digoxin (NSC756738)	NonCan:CardG	0.00322328848735228	0.256878938578995	0.569279202702761	0.0143687651424813	0.521186062138131	0.597103451288565	0.45347358151285
Fludarabine (NSC118218)	Ds,AM	0.51562944911598	0.181694500309623	0.729646518896842	0.0504362868752258	0.586975491071604	0.415185893406404	0.268378574424022
Parthenolide (NSC157035)	Apo	0.034577907102573	0.665361490285762	0.521158030830116	0.0761360864737316	0.337333116245729	0.70540277893644	0.314990253927505
Imiquimod (NSC369100)	AM	0.779919581193597	0.508393839776549	0.878371973462269	0.770610834132858	0.839941552355551	0.882976005251165	0.914854020502294
