nsc	drugName	moa	respCor	dataType	gene	nodeType	cancerConsistency	pmid	notes
134727	Mitomycin	A2	0.470325553932885	exp	TMEM31				
134727	Mitomycin	A2	0.452336914102174	exp	SLFN11				
134727	Mitomycin	A2	0.492205659743414	exp	ZNF280C				
134727	Mitomycin	A2	-0.362025349897229	exp	ZFP57				
134727	Mitomycin	A2	-0.320030782894499	exp	IGHV1-18				
134727	Mitomycin	A2	-0.435526963341572	exp	DHRS1				
134727	Mitomycin	A2	0.387906387561745	exp	SNX2P2				
134727	Mitomycin	A2	0.352085365431712	exp	SCARNA11				
138783	Bendamustine	AlkAg|A2|A6	0.832562804813872	exp	TRBV20OR9-2				
138783	Bendamustine	AlkAg|A2|A6	0.849178259557965	exp	LINC01120				
138783	Bendamustine	AlkAg|A2|A6	0.453190271589589	exp	SCARNA11				
138783	Bendamustine	AlkAg|A2|A6	0.841464111741423	exp	CCR9				
138783	Bendamustine	AlkAg|A2|A6	0.694806868975148	exp	EFCAB5				
138783	Bendamustine	AlkAg|A2|A6	-0.715958442095651	exp	CYFIP1				
138783	Bendamustine	AlkAg|A2|A6	0.75855531779445	exp	NMNATP				
138783	Bendamustine	AlkAg|A2|A6	-0.366862885586418	exp	B4GALT4-AS1				
138783	Bendamustine	AlkAg|A2|A6	-0.27428409221741	exp	LOC100129476				
138783	Bendamustine	AlkAg|A2|A6	-0.256016688908029	exp	WSCD1				
138783	Bendamustine	AlkAg|A2|A6	0.452643227847026	exp	NSMAF				
138783	Bendamustine	AlkAg|A2|A6	0.317229417540223	exp	LOC387820				
138783	Bendamustine	AlkAg|A2|A6	-0.182842917237876	exp	SPRR2F				
138783	Bendamustine	AlkAg|A2|A6	0.684625072677803	exp	NKAIN4				
138783	Bendamustine	AlkAg|A2|A6	-0.279006450018918	exp	RPL7AP54				
138783	Bendamustine	AlkAg|A2|A6	-0.269108237588779	exp	KHDRBS3				
138783	Bendamustine	AlkAg|A2|A6	0.162838715905003	exp	FOXI3				
138783	Bendamustine	AlkAg|A2|A6	0.57377824125887	exp	GUCY1A3				
138783	Bendamustine	AlkAg|A2|A6	0.386873283485335	exp	MIR4730				
138783	Bendamustine	AlkAg|A2|A6	0.653532679188588	exp	TRAJ22				
138783	Bendamustine	AlkAg|A2|A6	0.302231996828813	exp	KIAA0100				
138783	Bendamustine	AlkAg|A2|A6	0.432052296630303	exp	INSIG1				
1390	Allopurinol	AM	0.463529004846049	exp	RPL35AP33				
1390	Allopurinol	AM	0.270544807045253	exp	LOC100996630				
1390	Allopurinol	AM	-0.569153961981306	exp	TENM2				
1390	Allopurinol	AM	-0.465762264374189	exp	SSX8				
1390	Allopurinol	AM	-0.493772420429616	exp	CTNND2				
1390	Allopurinol	AM	-0.347834552313288	exp	IGHVII-44-2				
1390	Allopurinol	AM	-0.42162332770571	exp	LOC100131943				
1390	Allopurinol	AM	-0.234447767636081	exp	RPL21P132				
1390	Allopurinol	AM	0.434143857021093	exp	QTRT1				
1390	Allopurinol	AM	0.365815115686815	exp	OR14A16				
1390	Allopurinol	AM	-0.464379432652052	exp	C11orf87				
1390	Allopurinol	AM	0.533287629156721	exp	FBXL19				
1390	Allopurinol	AM	0.290458135736665	exp	HLA-DRB3				
1390	Allopurinol	AM	-0.297668499064315	exp	API5P1				
1390	Allopurinol	AM	0.472848469065163	exp	TLR2				
1390	Allopurinol	AM	-0.392411773278262	exp	RPS4Y1P1				
1390	Allopurinol	AM	-0.416380939318606	exp	RPS4Y1				
1390	Allopurinol	AM	0.451395070130469	exp	RFXANK				
1390	Allopurinol	AM	0.416315332820007	exp	RPL23P8				
1390	Allopurinol	AM	0.409108227245738	exp	MSR1				
1390	Allopurinol	AM	-0.374453534506215	exp	IGLV3-2				
1390	Allopurinol	AM	-0.388556780931592	exp	ACTG1				
1390	Allopurinol	AM	0.335900332745673	exp	LOC131054				
1390	Allopurinol	AM	0.439514083564457	exp	RALBP1				
1390	Allopurinol	AM	0.415161322105176	exp	LINC01139				
1390	Allopurinol	AM	0.413370652866083	exp	SS18				
1390	Allopurinol	AM	0.4367549246313	exp	RRP1B				
1390	Allopurinol	AM	0.330344050771431	exp	ZNF274				
141540	Etoposide	T2	0.579257005949416	exp	SLFN11				
141540	Etoposide	T2	0.365404172215628	exp	SCARNA11				
141540	Etoposide	T2	0.569955370573904	exp	NAP1L1P1				
141540	Etoposide	T2	0.622516070128175	exp	ST8SIA4				
141540	Etoposide	T2	-0.706131019596703	exp	GIPC1				
141540	Etoposide	T2	-0.538570150276367	exp	TGFBR3				
141540	Etoposide	T2	0.41731904797561	exp	TMEM31				
141540	Etoposide	T2	0.653856054298529	exp	FMNL1				
141540	Etoposide	T2	0.34677172541262	exp	TEX22				
141540	Etoposide	T2	0.576572006442686	exp	PCBP3				
141540	Etoposide	T2	0.522052921748042	exp	MPHOSPH9				
141540	Etoposide	T2	-0.557845773158758	exp	STAU1				
141633	Homoharringtonine	Apo|Pi|Ang	-0.631944193287552	exp	ABCB1				
141633	Homoharringtonine	Apo|Pi|Ang	0.59185592555565	exp	RPS4XP10				
141633	Homoharringtonine	Apo|Pi|Ang	-0.545064036029058	exp	EIF6				
141633	Homoharringtonine	Apo|Pi|Ang	0.478856755614362	exp	BCRP8				
141633	Homoharringtonine	Apo|Pi|Ang	-0.477150221684881	exp	MRPS7P2				
141633	Homoharringtonine	Apo|Pi|Ang	0.49400568553295	exp	FAM35DP				
141633	Homoharringtonine	Apo|Pi|Ang	0.631461866965577	exp	ARL5A				
141633	Homoharringtonine	Apo|Pi|Ang	0.443230431859874	exp	LOC728535				
141633	Homoharringtonine	Apo|Pi|Ang	0.473355773506658	exp	RPS12P7				
141633	Homoharringtonine	Apo|Pi|Ang	-0.514758677078548	exp	SEMA3E				
141633	Homoharringtonine	Apo|Pi|Ang	-0.525680864370729	exp	C1QTNF5				
141633	Homoharringtonine	Apo|Pi|Ang	0.260278098328343	exp	SPESP1				
14229	Acrichine	Db|AP	-0.522423992340011	exp	ANOS1				
14229	Acrichine	Db|AP	0.498945715610433	exp	FGF6				
14229	Acrichine	Db|AP	-0.42116669240963	exp	AMIGO1				
14229	Acrichine	Db|AP	-0.482477998901775	exp	IGFBP7				
143020	Mithramycin	Rs	-0.663818242596211	exp	RUNDC3B				
148958	Tegafur	Df	0.578562121432127	exp	ACAA2				
157035	Parthenolide	Apo	-0.452559942249283	exp	CEACAM7				
157035	Parthenolide	Apo	0.554844252056796	exp	RPL17				
157035	Parthenolide	Apo	0.542480076829479	exp	LOC729683				
157035	Parthenolide	Apo	0.454550077194705	exp	MTND5P8				
157035	Parthenolide	Apo	0.42498567476073	exp	ISL1				
157035	Parthenolide	Apo	-0.573266177656547	exp	ACTN4P2				
169780	Dexrazoxane	T2	-0.644013072966303	exp	IGF2BP2				
169780	Dexrazoxane	T2	0.4562877216873	exp	CPLX2				
169780	Dexrazoxane	T2	0.493910528950229	exp	HNRNPA3P7				
169780	Dexrazoxane	T2	-0.517386886648486	exp	ZNF300				
169780	Dexrazoxane	T2	0.520635909216824	exp	FLJ38717				
169780	Dexrazoxane	T2	0.524410625038271	exp	RPL7AP39				
169780	Dexrazoxane	T2	0.483095412554114	exp	RPF2P2				
170984	Pimozide	NonCan:Psy	0.516170201898438	exp	DLGAP1-AS3				
174939	Elesclomol	ROS1	0.710310583265789	exp	MNX1-AS1				
180973	Tamoxifen	Ho	-0.533962123512186	exp	MIR378D2				
180973	Tamoxifen	Ho	-0.505328053918862	exp	CEACAMP7				
180973	Tamoxifen	Ho	0.515890635094954	exp	IGLV3-32				
180973	Tamoxifen	Ho	-0.545149555972954	exp	ERCC2				
180973	Tamoxifen	Ho	-0.445290076593401	exp	OR1AB1P				
19893	Fluorouracil	Ds|Rs	0.581705620272837	exp	RPL7AP47				
221019	Wortmannin	PK:PIK3	-0.519512316673734	exp	IGLV3-22				
221019	Wortmannin	PK:PIK3	-0.600593318845295	exp	NCAPH				
221019	Wortmannin	PK:PIK3	0.631910618993123	exp	CLSTN2				
221019	Wortmannin	PK:PIK3	0.583137495735085	exp	LOC100128317				
221019	Wortmannin	PK:PIK3	-0.590464470353786	exp	MRPS9				
221019	Wortmannin	PK:PIK3	-0.5042277479897	exp	EGR1				
221019	Wortmannin	PK:PIK3	0.592096626766321	exp	LINC00462				
221019	Wortmannin	PK:PIK3	0.498727365843318	exp	UGT1A9				
221019	Wortmannin	PK:PIK3	0.253630753059107	exp	BAK1P1				
221019	Wortmannin	PK:PIK3	0.380821666504833	exp	SNX2P2				
226080	Rapamycin	STK|PK:MTOR	0.445674348091923	exp	PKD1P1				
23162	Nandrolone phenpropionate	Ho|NonCan:Ste	0.632625877924363	exp	MYOCD				
23162	Nandrolone phenpropionate	Ho|NonCan:Ste	-0.565276221519602	exp	LOC100131101				
23162	Nandrolone phenpropionate	Ho|NonCan:Ste	0.550707739830485	exp	PF4				
23162	Nandrolone phenpropionate	Ho|NonCan:Ste	0.604849863114413	exp	SUMO1P1				
23162	Nandrolone phenpropionate	Ho|NonCan:Ste	-0.361995253708953	exp	ZNF355P				
23162	Nandrolone phenpropionate	Ho|NonCan:Ste	0.313949918002653	exp	FLJ10489				
23162	Nandrolone phenpropionate	Ho|NonCan:Ste	0.39560102728964	exp	NCF1C				
23162	Nandrolone phenpropionate	Ho|NonCan:Ste	0.554288440121009	exp	ATP8B4				
23162	Nandrolone phenpropionate	Ho|NonCan:Ste	0.477239331664873	exp	FRY				
23759	Testolactone	Ho	0.655696182648983	exp	OTOGL				
241240	Carboplatin	A7|AlkAg	0.5381256738138	exp	SLFN11				
241240	Carboplatin	A7|AlkAg	0.564734366767654	exp	FGL2				
241240	Carboplatin	A7|AlkAg	-0.498532191033581	exp	OR8B10P				
241240	Carboplatin	A7|AlkAg	0.300486152054233	exp	LOC100996630				
241240	Carboplatin	A7|AlkAg	0.47224382525155	exp	FRY				
241240	Carboplatin	A7|AlkAg	0.474420397544919	exp	WSB1				
241240	Carboplatin	A7|AlkAg	0.35570336888352	exp	LOC100507461				
241240	Carboplatin	A7|AlkAg	0.524929611653126	exp	LOC729683				
241240	Carboplatin	A7|AlkAg	0.494960449934193	exp	FAM46A				
241240	Carboplatin	A7|AlkAg	-0.389376191818048	exp	XRCC4				
241240	Carboplatin	A7|AlkAg	-0.366088970916764	exp	HMGA1P6				
241240	Carboplatin	A7|AlkAg	0.576126700058064	exp	SUCNR1				
241240	Carboplatin	A7|AlkAg	-0.511658515481787	exp	DOCK9				
241240	Carboplatin	A7|AlkAg	-0.500611448740873	exp	SYTL4				
241240	Carboplatin	A7|AlkAg	0.32508641655425	exp	DNAH11				
241240	Carboplatin	A7|AlkAg	-0.487562250396035	exp	OXR1				
246131	Valrubicin	T2	0.563759142292121	exp	SLFN11				
246131	Valrubicin	T2	0.464897334510286	exp	IL20RB				
246131	Valrubicin	T2	-0.427896276717434	exp	PAOX				
246131	Valrubicin	T2	-0.539246394718072	exp	CD9				
246131	Valrubicin	T2	0.379239030307707	exp	POLR2M				
246131	Valrubicin	T2	0.577928809156199	exp	NAP1L1P1				
246131	Valrubicin	T2	0.407474429122583	exp	SCARNA11				
246131	Valrubicin	T2	-0.571898429611496	exp	RALGPS2				
246131	Valrubicin	T2	0.408949461225658	exp	SNORD59A				
246131	Valrubicin	T2	0.300758501029953	exp	CD24P2				
246131	Valrubicin	T2	-0.482823912913299	exp	GPX4				
246131	Valrubicin	T2	-0.598029811020424	exp	FNBP1L				
246131	Valrubicin	T2	0.461317612915585	exp	LOC441228				
246131	Valrubicin	T2	0.485253603413473	exp	MTHFD2P1				
246131	Valrubicin	T2	-0.358838066553962	exp	MIR3180-4				
246131	Valrubicin	T2	0.312639380092154	exp	OR1F12				
25154	Pipobroman	A7|AlkAg	0.626754961688777	exp	SLFN11				
25154	Pipobroman	A7|AlkAg	0.610731177247366	exp	FGL2				
25154	Pipobroman	A7|AlkAg	0.599357181742375	exp	CD226				
25154	Pipobroman	A7|AlkAg	-0.57298502228978	exp	SNX9				
25154	Pipobroman	A7|AlkAg	-0.420575823695461	exp	ANO10				
25154	Pipobroman	A7|AlkAg	0.2428535591551	exp	NBAT1				
25154	Pipobroman	A7|AlkAg	0.46301145667569	exp	PGBD3P1				
25154	Pipobroman	A7|AlkAg	0.287408148925482	exp	LOC100131000				
25154	Pipobroman	A7|AlkAg	0.420060259226078	exp	EIF4A1P2				
25154	Pipobroman	A7|AlkAg	0.402229394443774	exp	RPL31P41				
25154	Pipobroman	A7|AlkAg	0.455795222696975	exp	SNORD59A				
25154	Pipobroman	A7|AlkAg	0.274053353571989	exp	FOLH1B				
25154	Pipobroman	A7|AlkAg	0.53713475918361	exp	TMEM155				
25154	Pipobroman	A7|AlkAg	0.35842110048614	exp	NHEG1				
25154	Pipobroman	A7|AlkAg	-0.548623757313765	exp	CCND1				
25154	Pipobroman	A7|AlkAg	0.522879197276851	exp	RYR2				
25154	Pipobroman	A7|AlkAg	0.333109233690882	exp	TUBA1B				
25154	Pipobroman	A7|AlkAg	-0.472027818298277	exp	DHCR24				
25154	Pipobroman	A7|AlkAg	-0.241737858485313	exp	IFNA1				
25154	Pipobroman	A7|AlkAg	-0.261279332714166	exp	LOC645195				
25154	Pipobroman	A7|AlkAg	0.364662832993782	exp	ABCA8				
25154	Pipobroman	A7|AlkAg	0.307479638443998	exp	MRPL53				
25154	Pipobroman	A7|AlkAg	0.5630548872991	exp	CHD1L				
25154	Pipobroman	A7|AlkAg	-0.432493801311219	exp	FUCA2				
255109	geldanamycin analog	HSP90	-0.674883668157785	exp	HSF2BP				
256439	Idarubicin	T2	0.62443886598781	exp	MPHOSPH9				
256439	Idarubicin	T2	0.466714381851607	exp	C9orf47				
256439	Idarubicin	T2	0.516937993838555	exp	DCP1B				
256439	Idarubicin	T2	0.498195824543997	exp	SCARNA11				
256439	Idarubicin	T2	-0.426688261646642	exp	OR8B10P				
256439	Idarubicin	T2	0.5609821333529	exp	RPL19P8				
256439	Idarubicin	T2	-0.417457090642798	exp	RPL7AP54				
256439	Idarubicin	T2	0.497752303472919	exp	PCBP2P2				
256439	Idarubicin	T2	0.380240082861226	exp	OR6M2P				
256439	Idarubicin	T2	-0.48650094164734	exp	CCL4L1				
256439	Idarubicin	T2	-0.395358978355221	exp	DNHD1				
256439	Idarubicin	T2	-0.447192192166146	exp	ERGIC3				
256439	Idarubicin	T2	-0.315519995789982	exp	RBAKDN				
256439	Idarubicin	T2	0.545763283501133	exp	NUFIP2				
256439	Idarubicin	T2	0.481617509293654	exp	SLFN11				
256439	Idarubicin	T2	0.452036403870367	exp	IARS				
256439	Idarubicin	T2	-0.442805167344171	exp	FKBP2				
256439	Idarubicin	T2	0.391472436958289	exp	MIR331				
256439	Idarubicin	T2	-0.478074531045788	exp	FDX1L				
256439	Idarubicin	T2	-0.396051328049283	exp	LOC645195				
256942	Epirubicin	T2	0.614352926831954	exp	CMAHP				
256942	Epirubicin	T2	0.417717295081298	exp	RPS20P23				
256942	Epirubicin	T2	0.463844457652495	exp	RPS4XP10				
256942	Epirubicin	T2	-0.52592180805922	exp	GGA2				
256942	Epirubicin	T2	-0.432287016677347	exp	MIR3180-4				
256942	Epirubicin	T2	0.378281646563164	exp	LOC100419426				
256942	Epirubicin	T2	-0.587249655993675	exp	CD9				
256942	Epirubicin	T2	-0.404812051384486	exp	IGHV1-18				
256942	Epirubicin	T2	0.414475729148493	exp	MTHFD2P7				
256942	Epirubicin	T2	0.439565693582701	exp	MTHFD2				
256942	Epirubicin	T2	-0.370066970118292	exp	LOC100128400				
256942	Epirubicin	T2	0.399023608967018	exp	NLGN4Y				
256942	Epirubicin	T2	0.402402155973008	exp	NPAP1P3				
256942	Epirubicin	T2	-0.473602654801475	exp	HPSE				
256942	Epirubicin	T2	-0.498509591220351	exp	MLLT4				
26271	Cyclophosphamide	A7|AlkAg	0.465524192176181	exp	CNTN3				
26271	Cyclophosphamide	A7|AlkAg	0.851538284276889	exp	STAP1				
264137	Elliptinium Acetate		0.569986198855655	exp	RPS4Y1				
264137	Elliptinium Acetate		-0.535781479079654	exp	CDC37				
264137	Elliptinium Acetate		0.534274955505461	exp	C9orf47				
264137	Elliptinium Acetate		0.494326968943192	exp	FOXO3B				
266046	Oxaliplatin	A7	0.658694636370304	exp	NPIPB7				
266046	Oxaliplatin	A7	0.557339373099311	exp	IGHV3OR16-8				
266046	Oxaliplatin	A7	-0.547933267405369	exp	ELOVL1				
266046	Oxaliplatin	A7	-0.432644997109291	exp	ETHE1				
266046	Oxaliplatin	A7	0.566868079514529	exp	SNORD59A				
