nsc	drugName	moa	respCor	dataType	gene	nodeType	cancerConsistency	pmid	notes
117186	Acetalax	NonCan:Cath	0.303970284592227	exp	DUSP27				
117186	Acetalax	NonCan:Cath	-0.433036084231054	exp	CIRBP				
117186	Acetalax	NonCan:Cath	0.437547904461206	exp	LHPP				
117186	Acetalax	NonCan:Cath	-0.418486531614496	exp	SNX17				
117186	Acetalax	NonCan:Cath	0.274652265335534	exp	POLR3B				
118218	Fludarabine	Ds|AM	0.46343947766497	exp	MAEA				
119875	Cisplatin	A7|AlkAg	-0.502320626990217	exp	BCL2L1				
119875	Cisplatin	A7|AlkAg	0.301322044690603	exp	COL6A3				
119875	Cisplatin	A7|AlkAg	-0.382017171460648	exp	SLC3A2				
119875	Cisplatin	A7|AlkAg	-0.237551785781493	exp	NDUFAF2				
119875	Cisplatin	A7|AlkAg	-0.398928950149092	exp	SLC25A24				
119875	Cisplatin	A7|AlkAg	0.278947184171413	exp	TPI1				
119875	Cisplatin	A7|AlkAg	-0.434344446635107	exp	PPP1R13L				
119875	Cisplatin	A7|AlkAg	0.34460969649382	exp	EIF4A1				
119875	Cisplatin	A7|AlkAg	0.436075301982441	exp	ANP32E				
119875	Cisplatin	A7|AlkAg	0.269064785895344	exp	MFF				
119875	Cisplatin	A7|AlkAg	0.265709610949782	exp	CBX5				
119875	Cisplatin	A7|AlkAg	-0.48911309290666	exp	EVPL				
119875	Cisplatin	A7|AlkAg	0.352748041020206	exp	MYEF2				
119875	Cisplatin	A7|AlkAg	0.309312850972996	exp	PCBP2				
119875	Cisplatin	A7|AlkAg	-0.209622736395843	exp	CPNE1				
119875	Cisplatin	A7|AlkAg	0.336371858543447	exp	ABRACL				
119875	Cisplatin	A7|AlkAg	0.37554367091595	exp	KHDRBS1				
119875	Cisplatin	A7|AlkAg	-0.225520355483351	exp	HECTD3				
119875	Cisplatin	A7|AlkAg	-0.076639464356691	exp	PPID				
119875	Cisplatin	A7|AlkAg	-0.285539532667346	exp	ERBB2IP				
119875	Cisplatin	A7|AlkAg	0.349505076890966	exp	CPSF6				
119875	Cisplatin	A7|AlkAg	0.232224259262668	exp	PSMD4				
119875	Cisplatin	A7|AlkAg	0.270576566302118	exp	UBE2O				
119875	Cisplatin	A7|AlkAg	-0.0861087655811017	exp	SGTA				
119875	Cisplatin	A7|AlkAg	-0.206513911767517	exp	APEH				
12198	Dromostanolone Propionate	Ho	0.473060118421921	exp	RRP15				
12198	Dromostanolone Propionate	Ho	-0.479583805327807	exp	DYNLL1				
122758	Isotretinoin	Ho|RXR	0.80763493447476	exp	JCHAIN				
122819	Teniposide	T2	-0.298085094442781	exp	ABCB1				
122819	Teniposide	T2	0.331753142033879	exp	FAM120A				
122819	Teniposide	T2	-0.596448056965799	exp	IGF2BP2				
122819	Teniposide	T2	-0.608879148130367	exp	GIPC1				
122819	Teniposide	T2	0.266800050288835	exp	CEP112				
122819	Teniposide	T2	0.212572355804361	exp	PADI3				
122819	Teniposide	T2	-0.419519705686314	exp	FUCA1				
122819	Teniposide	T2	0.580281310178726	exp	FMNL1				
122819	Teniposide	T2	0.34702042994473	exp	GNA13				
122819	Teniposide	T2	-0.478900336100457	exp	PKN2				
122819	Teniposide	T2	0.258211930854534	exp	RPL21				
122819	Teniposide	T2	-0.270106283101304	exp	CNN2				
123127	Doxorubicin	T2	-0.548159548440385	exp	ABCB1				
123127	Doxorubicin	T2	-0.252200154918656	exp	ZC3H7B				
123127	Doxorubicin	T2	0.322812230418756	exp	FAM120A				
123127	Doxorubicin	T2	-0.213655289526972	exp	ADRM1				
123127	Doxorubicin	T2	0.293152129648521	exp	RPL21				
123127	Doxorubicin	T2	-0.113087066705221	exp	THOC6				
123127	Doxorubicin	T2	-0.391860421488932	exp	CD9				
123127	Doxorubicin	T2	-0.205401811645571	exp	UNC13D				
123127	Doxorubicin	T2	0.39501428857447	exp	COPS6				
123127	Doxorubicin	T2	0.181000009613566	exp	PCID2				
123127	Doxorubicin	T2	-0.257391359292272	exp	CNN2				
123127	Doxorubicin	T2	0.276309199705576	exp	SMARCE1				
123127	Doxorubicin	T2	0.181546515779539	exp	EIF3A				
123127	Doxorubicin	T2	0.281931667583187	exp	UBE2O				
123127	Doxorubicin	T2	0.329237692027428	exp	IARS				
123127	Doxorubicin	T2	-0.342758534804406	exp	MYADM				
123127	Doxorubicin	T2	0.240743380301168	exp	CEP112				
123127	Doxorubicin	T2	-0.12614548109258	exp	PIGK				
124463	Fludarabine	Ds|AM	0.474875108863127	exp	MAEA				
124463	Fludarabine	Ds|AM	-0.422376073169557	exp	ECI1				
124463	Fludarabine	Ds|AM	-0.340863934697464	exp	WARS				
124463	Fludarabine	Ds|AM	-0.475153382004579	exp	GGA2				
124463	Fludarabine	Ds|AM	-0.38700808867255	exp	SLC1A5				
125066	Bleomycin	Db	0.624723461483855	exp	CEP112				
125066	Bleomycin	Db	-0.481848031667173	exp	COA4				
125066	Bleomycin	Db	0.58131174927447	exp	COL6A2				
125066	Bleomycin	Db	0.564193056010208	exp	MRC2				
125066	Bleomycin	Db	-0.283349661497426	exp	CPNE1				
125066	Bleomycin	Db	-0.292436669455596	exp	SGTA				
125066	Bleomycin	Db	0.211440095143022	exp	CAND1				
125066	Bleomycin	Db	-0.300582440844606	exp	STXBP2				
125066	Bleomycin	Db	-0.276882587098969	exp	ABCD3				
125066	Bleomycin	Db	-0.0691623399260961	exp	USP9X				
125066	Bleomycin	Db	0.48862741893206	exp	ITGA5				
125066	Bleomycin	Db	0.335122835787651	exp	HGS				
125066	Bleomycin	Db	-0.0331472507098653	exp	STK26				
125973	Paclitaxel	Tu	-0.657402469122009	exp	ABCB1				
125973	Paclitaxel	Tu	0.432420677553919	exp	NUP160				
125973	Paclitaxel	Tu	-0.219731337773171	exp	C16orf62				
125973	Paclitaxel	Tu	0.143849956333284	exp	TUBB4A				
125973	Paclitaxel	Tu	0.40051297948994	exp	GAPVD1				
125973	Paclitaxel	Tu	0.303324699675583	exp	RAB14				
125973	Paclitaxel	Tu	-0.520826327045281	exp	ITM2B				
125973	Paclitaxel	Tu	-0.139640606415871	exp	TM9SF4				
125973	Paclitaxel	Tu	0.139961641809168	exp	GLG1				
125973	Paclitaxel	Tu	0.230797279908619	exp	RAD21				
125973	Paclitaxel	Tu	0.202871473443061	exp	VDAC3				
125973	Paclitaxel	Tu	0.181061957727316	exp	TALDO1				
125973	Paclitaxel	Tu	-0.231378574245761	exp	DYNLL1				
125973	Paclitaxel	Tu	-0.499437695702155	exp	KRT80				
125973	Paclitaxel	Tu	-0.307816317443756	exp	PIP4K2C				
125973	Paclitaxel	Tu	-0.286452440089341	exp	ATP5C1				
125973	Paclitaxel	Tu	-0.208652218750069	exp	TMEM173				
125973	Paclitaxel	Tu	-0.385010700535067	exp	FAM213A				
125973	Paclitaxel	Tu	-0.0700935893652704	exp	PEX19				
125973	Paclitaxel	Tu	-0.172797978752716	exp	PPP2R1A				
125973	Paclitaxel	Tu	-0.0258284215074675	exp	MAPRE1				
125973	Paclitaxel	Tu	-0.10596784149426	exp	ABI1				
125973	Paclitaxel	Tu	0.021184193846716	exp	UGDH				
127716	Decitabine	AM|DNMT	0.45924436879995	exp	ADGRD1				
134727	Mitomycin	A2	0.419775818692074	exp	CAND1				
134727	Mitomycin	A2	-0.408684787310548	exp	UNC13D				
134727	Mitomycin	A2	-0.249756727699668	exp	NARS				
134727	Mitomycin	A2	0.392250669782969	exp	GNA13				
134727	Mitomycin	A2	0.443213408888591	exp	PSMD4				
134727	Mitomycin	A2	-0.401654476886621	exp	SF3B2				
138783	Bendamustine	AlkAg|A2|A6	-0.715958442095651	exp	CYFIP1				
1390	Allopurinol	AM	0.398741149190284	exp	CDC37				
1390	Allopurinol	AM	-0.287456157640041	exp	TUBB4A				
1390	Allopurinol	AM	0.502951832580671	exp	LYAR				
1390	Allopurinol	AM	-0.289396507778548	exp	NDUFS1				
1390	Allopurinol	AM	0.41176079090754	exp	SOD1				
1390	Allopurinol	AM	0.377233440452919	exp	USP14				
1390	Allopurinol	AM	0.32022319389698	exp	TACSTD2				
1390	Allopurinol	AM	0.393622009565367	exp	STAT6				
1390	Allopurinol	AM	-0.37396289725962	exp	PALLD				
141540	Etoposide	T2	-0.706131019596703	exp	GIPC1				
141540	Etoposide	T2	0.653856054298529	exp	FMNL1				
141540	Etoposide	T2	-0.508622160223259	exp	FUCA1				
141540	Etoposide	T2	-0.557845773158758	exp	STAU1				
141540	Etoposide	T2	0.203145492231124	exp	FAM120A				
141540	Etoposide	T2	-0.398965238985111	exp	BCL2L1				
141540	Etoposide	T2	0.318057923431047	exp	XPOT				
141540	Etoposide	T2	-0.41624133697313	exp	CTSA				
141540	Etoposide	T2	-0.290618295089081	exp	NOSIP				
141540	Etoposide	T2	0.391788882581454	exp	GNA13				
141540	Etoposide	T2	-0.663439525894324	exp	BAIAP2L1				
141633	Homoharringtonine	Apo|Pi|Ang	-0.631944193287552	exp	ABCB1				
141633	Homoharringtonine	Apo|Pi|Ang	0.110112775673465	exp	NCOR2				
141633	Homoharringtonine	Apo|Pi|Ang	-0.389136542503668	exp	GRHPR				
141633	Homoharringtonine	Apo|Pi|Ang	-0.48602326885147	exp	HN1L				
141633	Homoharringtonine	Apo|Pi|Ang	-0.302839528840243	exp	ARCN1				
141633	Homoharringtonine	Apo|Pi|Ang	-0.32713420584425	exp	NUBP1				
141633	Homoharringtonine	Apo|Pi|Ang	-0.183199792638267	exp	CTNNBL1				
141633	Homoharringtonine	Apo|Pi|Ang	-0.452045163389829	exp	MAEA				
141633	Homoharringtonine	Apo|Pi|Ang	0.343841005164793	exp	COPS2				
141633	Homoharringtonine	Apo|Pi|Ang	-0.437000690307789	exp	ME3				
141633	Homoharringtonine	Apo|Pi|Ang	-0.622462533098097	exp	FHL2				
141633	Homoharringtonine	Apo|Pi|Ang	0.365856613206274	exp	CCAR1				
141633	Homoharringtonine	Apo|Pi|Ang	0.40345814200634	exp	COPS6				
141633	Homoharringtonine	Apo|Pi|Ang	0.219112228832079	exp	CUL4A				
14229	Acrichine	Db|AP	0.53640052496773	exp	CHD4				
143020	Mithramycin	Rs	-0.651045817354049	exp	ABCB1				
148958	Tegafur	Df	0.578562121432127	exp	ACAA2				
157035	Parthenolide	Apo	-0.489746766351041	exp	GCLM				
169780	Dexrazoxane	T2	-0.644013072966303	exp	IGF2BP2				
170984	Pimozide	NonCan:Psy	0.406489052329983	exp	ABCB1				
170984	Pimozide	NonCan:Psy	-0.314071422981756	exp	RAD23A				
170984	Pimozide	NonCan:Psy	0.45274853451558	exp	CASP1				
170984	Pimozide	NonCan:Psy	0.317924968180274	exp	UNC13D				
170984	Pimozide	NonCan:Psy	-0.386415749800339	exp	DNMT1				
170984	Pimozide	NonCan:Psy	0.303631638084226	exp	RPL7				
170984	Pimozide	NonCan:Psy	0.201649646023842	exp	PSMC2				
170984	Pimozide	NonCan:Psy	-0.20936703454292	exp	FADD				
170984	Pimozide	NonCan:Psy	0.0799607497053487	exp	NEDD4				
170984	Pimozide	NonCan:Psy	0.367209368173621	exp	GSTO1				
170984	Pimozide	NonCan:Psy	-0.306623773583592	exp	AARS				
170984	Pimozide	NonCan:Psy	-0.380062839417766	exp	FHL1				
170984	Pimozide	NonCan:Psy	0.399918797798514	exp	NDUFB10				
170984	Pimozide	NonCan:Psy	-0.226026206784982	exp	CNPY3				
174939	Elesclomol	ROS1	-0.584346867724954	exp	UTRN				
180973	Tamoxifen	Ho	-0.480901964583921	exp	DDX47				
180973	Tamoxifen	Ho	0.542474810011155	exp	DCXR				
180973	Tamoxifen	Ho	0.464544546813278	exp	ACAA2				
19893	Fluorouracil	Ds|Rs	-0.301125633129408	exp	FADD				
19893	Fluorouracil	Ds|Rs	-0.248057526063007	exp	KLHL38				
19893	Fluorouracil	Ds|Rs	0.346826606535319	exp	RPL7				
19893	Fluorouracil	Ds|Rs	0.346187532771545	exp	RPA3				
19893	Fluorouracil	Ds|Rs	0.320672949532411	exp	TPI1				
19893	Fluorouracil	Ds|Rs	-0.218835817625324	exp	WARS				
19893	Fluorouracil	Ds|Rs	0.435376157885424	exp	CAND1				
19893	Fluorouracil	Ds|Rs	-0.406227802315474	exp	ABCD3				
19893	Fluorouracil	Ds|Rs	0.315530234938408	exp	ALDH1A1				
19893	Fluorouracil	Ds|Rs	-0.2832988504428	exp	ZC3H7B				
19893	Fluorouracil	Ds|Rs	0.262987208737191	exp	GPI				
221019	Wortmannin	PK:PIK3	-0.600593318845295	exp	NCAPH				
221019	Wortmannin	PK:PIK3	-0.590464470353786	exp	MRPS9				
221019	Wortmannin	PK:PIK3	0.537074022867703	exp	CALR				
226080	Rapamycin	STK|PK:MTOR	-0.398635612181061	exp	PEX14				
226080	Rapamycin	STK|PK:MTOR	-0.457517962940822	exp	XPNPEP1				
226080	Rapamycin	STK|PK:MTOR	0.275173640377639	exp	DECR1				
23162	Nandrolone phenpropionate	Ho|NonCan:Ste	0.436972062545902	exp	CALML5				
23759	Testolactone	Ho	-0.42982149283399	exp	SEC24B				
241240	Carboplatin	A7|AlkAg	-0.366936684135025	exp	SLC3A2				
241240	Carboplatin	A7|AlkAg	-0.2794855596924	exp	MFI2				
241240	Carboplatin	A7|AlkAg	-0.499980563678274	exp	BCL2L1				
241240	Carboplatin	A7|AlkAg	0.330806793285353	exp	ACTR2				
241240	Carboplatin	A7|AlkAg	0.327419262217435	exp	MYEF2				
241240	Carboplatin	A7|AlkAg	0.334807061589411	exp	HEATR1				
241240	Carboplatin	A7|AlkAg	-0.0993406325750877	exp	UTP4				
241240	Carboplatin	A7|AlkAg	0.227774252345398	exp	WARS				
241240	Carboplatin	A7|AlkAg	-0.480834700793053	exp	SFN				
241240	Carboplatin	A7|AlkAg	-0.495084738727292	exp	CPNE3				
246131	Valrubicin	T2	-0.539246394718072	exp	CD9				
246131	Valrubicin	T2	-0.316969466817997	exp	PIGK				
246131	Valrubicin	T2	-0.268567724746049	exp	RNASEH2A				
246131	Valrubicin	T2	0.331602664574743	exp	CEP112				
246131	Valrubicin	T2	-0.5878943891493	exp	GIPC1				
246131	Valrubicin	T2	0.537695582403168	exp	TAF15				
246131	Valrubicin	T2	0.437695949640016	exp	STK26				
246131	Valrubicin	T2	0.378191812152721	exp	CCT2				
246131	Valrubicin	T2	-0.362741788444235	exp	ACY1				
246131	Valrubicin	T2	-0.236836703046158	exp	ACAA2				
246131	Valrubicin	T2	0.368369676478128	exp	SMARCE1				
246131	Valrubicin	T2	-0.242381916664585	exp	RSF1				
246131	Valrubicin	T2	-0.449042528437277	exp	GGA2				
246131	Valrubicin	T2	0.249539706572085	exp	COPS2				
246131	Valrubicin	T2	0.126736867151183	exp	MFF				
25154	Pipobroman	A7|AlkAg	0.686830982145643	exp	MYO1G				
255109	geldanamycin analog	HSP90	0.500173620259104	exp	CPSF3				
256439	Idarubicin	T2	0.494267604738036	exp	SMARCE1				
256439	Idarubicin	T2	0.452036403870367	exp	IARS				
256439	Idarubicin	T2	-0.451182739027973	exp	CDC37				
256439	Idarubicin	T2	0.320498815697344	exp	EIF4A1				
256942	Epirubicin	T2	-0.587249655993675	exp	CD9				
256942	Epirubicin	T2	-0.52592180805922	exp	GGA2				
256942	Epirubicin	T2	0.304382683781679	exp	IMPDH2				
256942	Epirubicin	T2	0.359029315193414	exp	COPS2				
256942	Epirubicin	T2	0.268225728760243	exp	ALPL				
256942	Epirubicin	T2	-0.261152859370932	exp	RNASEH2A				
256942	Epirubicin	T2	-0.32434469470252	exp	PEX14				
256942	Epirubicin	T2	-0.28715507727807	exp	DYNLL1				
256942	Epirubicin	T2	-0.283633955290827	exp	ACO1				
256942	Epirubicin	T2	-0.271495053691421	exp	CDC37				
256942	Epirubicin	T2	-0.301822658327567	exp	MRPL17				
256942	Epirubicin	T2	-0.578060318062293	exp	GIPC1				
256942	Epirubicin	T2	-0.118457152972874	exp	UNC13D				
26271	Cyclophosphamide	A7|AlkAg	-0.726534574678315	exp	CTNNA1				
264137	Elliptinium Acetate		-0.535781479079654	exp	CDC37				
264137	Elliptinium Acetate		-0.558304484824733	exp	TES				
264137	Elliptinium Acetate		0.421931698827754	exp	PRPSAP2				
266046	Oxaliplatin	A7	0.573907788694375	exp	OGT				
266046	Oxaliplatin	A7	0.398137265972417	exp	EIF4A1				
266046	Oxaliplatin	A7	-0.432644997109291	exp	ETHE1				
266046	Oxaliplatin	A7	0.601422672311134	exp	MARS				
266046	Oxaliplatin	A7	0.335954872127454	exp	THRAP3				
266046	Oxaliplatin	A7	0.32029840158263	exp	OAS2				
266046	Oxaliplatin	A7	-0.357935179409562	exp	ZMPSTE24				
266046	Oxaliplatin	A7	-0.398975985518089	exp	EPS15				
266046	Oxaliplatin	A7	-0.553223812284089	exp	LMNA				
266046	Oxaliplatin	A7	-0.484144039485065	exp	APMAP				
26980	Mitomycin	A2	-0.434140112956507	exp	BCL2L1				
26980	Mitomycin	A2	0.431634730926589	exp	CAND1				
26980	Mitomycin	A2	-0.24487246162823	exp	GTF2B				
26980	Mitomycin	A2	0.439415465241699	exp	TAF15				
26980	Mitomycin	A2	0.426059769501531	exp	EIF4A1				
26980	Mitomycin	A2	-0.250313301800147	exp	BTF3L4				
26980	Mitomycin	A2	0.274245675248681	exp	MRC2				
27640	Floxuridine	Ds	0.44125069947553	exp	STK26				
27640	Floxuridine	Ds	0.435705090822923	exp	NCAPG2				
279836	Mitoxantrone	T2	-0.234229047405892	exp	ABCB1				
279836	Mitoxantrone	T2	0.505635916057228	exp	MRC2				
279836	Mitoxantrone	T2	0.345337244963466	exp	CAND1				
279836	Mitoxantrone	T2	-0.426565419408922	exp	TES				
279836	Mitoxantrone	T2	0.316593745976377	exp	STK26				
279836	Mitoxantrone	T2	0.282284159454939	exp	FAM120A				
279836	Mitoxantrone	T2	0.345530770619503	exp	SMARCE1				
279836	Mitoxantrone	T2	0.399607210430821	exp	COL6A2				
279836	Mitoxantrone	T2	-0.356967072076177	exp	ATP6V0D1				
279836	Mitoxantrone	T2	0.400408608395658	exp	CEP112				
280594	Triciribine phosphate	STK	-0.436178680995063	exp	SFXN1				
280594	Triciribine phosphate	STK	-0.408443186768548	exp	GORASP2				
280594	Triciribine phosphate	STK	-0.386775571222713	exp	ALDH1A1				
281612	BEN	A7	-0.437457124438326	exp	ASNA1				
287459	Cytarabine	Ds	0.52765247617469	exp	STK26				
287459	Cytarabine	Ds	0.382432198440461	exp	HEATR6				
287459	Cytarabine	Ds	0.467035309129081	exp	ESD				
287459	Cytarabine	Ds	-0.209707534404118	exp	POLD2				
287459	Cytarabine	Ds	0.388207041234608	exp	RPA1				
287459	Cytarabine	Ds	0.195154801113419	exp	SOD1				
287459	Cytarabine	Ds	0.294580387804406	exp	TIMM22				
287459	Cytarabine	Ds	0.4246127733695	exp	CAND1				
287459	Cytarabine	Ds	-0.486761061001899	exp	SAMD4A				
287459	Cytarabine	Ds	0.178301417659368	exp	PML				
301739	Mitoxantrone	T2	-0.234328864320062	exp	ABCB1				
301739	Mitoxantrone	T2	0.415518625972328	exp	CEP112				
301739	Mitoxantrone	T2	0.330870358759044	exp	HEATR6				
301739	Mitoxantrone	T2	0.363950690212615	exp	CAND1				
301739	Mitoxantrone	T2	-0.566773706870328	exp	BAIAP2L1				
301739	Mitoxantrone	T2	0.316843051831867	exp	FAM120A				
301739	Mitoxantrone	T2	0.412926195929532	exp	IARS				
301739	Mitoxantrone	T2	-0.38573595548183	exp	ADRM1				
3053	Actinomycin D	Db	-0.594669513117032	exp	ABCB1				
3053	Actinomycin D	Db	0.391817854858083	exp	EIF4A1				
3053	Actinomycin D	Db	-0.431109069040267	exp	UTRN				
3053	Actinomycin D	Db	-0.478189042961053	exp	MYH9				
3088	Chlorambucil	A7|AlkAg	-0.418056538575073	exp	BCL2L1				
3088	Chlorambucil	A7|AlkAg	-0.496484295277378	exp	MYO1D				
3088	Chlorambucil	A7|AlkAg	0.680349452184702	exp	MYO1G				
3088	Chlorambucil	A7|AlkAg	0.363031799855649	exp	PCBP2				
3088	Chlorambucil	A7|AlkAg	-0.496722228014698	exp	LSR				
3088	Chlorambucil	A7|AlkAg	0.220352175666335	exp	CEP112				
3088	Chlorambucil	A7|AlkAg	-0.585646551058726	exp	SNX9				
308847	Amonafide	T2	0.56485971702639	exp	LBR				
308847	Amonafide	T2	-0.490581667300766	exp	PLD3				
312887	Fludarabine	Ds|AM	-0.299127281805176	exp	WARS				
312887	Fludarabine	Ds|AM	0.23837651750247	exp	ESYT2				
312887	Fludarabine	Ds|AM	0.33498550859311	exp	ANPEP				
312887	Fludarabine	Ds|AM	0.451795771583358	exp	AIP				
312887	Fludarabine	Ds|AM	0.354191187209537	exp	KRT1				
312887	Fludarabine	Ds|AM	-0.156073384126799	exp	TRIM28				
312887	Fludarabine	Ds|AM	-0.338992016510483	exp	TLN2				
312887	Fludarabine	Ds|AM	-0.296419176452673	exp	MOV10				
312887	Fludarabine	Ds|AM	-0.410704317766566	exp	GOLGA2				
312887	Fludarabine	Ds|AM	-0.326795315272776	exp	CNN2				
312887	Fludarabine	Ds|AM	-0.346843943175268	exp	PYCR1				
32065	Hydroxyurea	AM|Dr	-0.564510328869767	exp	CAST				
32065	Hydroxyurea	AM|Dr	-0.653328877962687	exp	CTTN				
32065	Hydroxyurea	AM|Dr	-0.546484656787631	exp	PC				
32065	Hydroxyurea	AM|Dr	0.498462202987399	exp	STK26				
32065	Hydroxyurea	AM|Dr	0.261030077182367	exp	UTP20				
32065	Hydroxyurea	AM|Dr	0.232338035790393	exp	PADI3				
32065	Hydroxyurea	AM|Dr	0.357089124401277	exp	TGFB1				
320846	Batracylin	T2|T1	0.59120284120788	exp	RNASEH2B				
320846	Batracylin	T2|T1	-0.463026386027624	exp	ACY1				
320846	Batracylin	T2|T1	-0.388803299261262	exp	ISYNA1				
326231	Buthionine sulphoximine	AM	-0.395597210443487	exp	STAG2				
326231	Buthionine sulphoximine	AM	0.436369092653098	exp	MAPK14				
32982	Curcumin	Apo	-0.422761873982046	exp	SDPR				
32982	Curcumin	Apo	-0.34973087818401	exp	SFT2D2				
32982	Curcumin	Apo	0.417087876088748	exp	LSS				
32982	Curcumin	Apo	-0.402622416884805	exp	LIMCH1				
32982	Curcumin	Apo	0.298410904398183	exp	SYMPK				
32982	Curcumin	Apo	0.480250030996104	exp	RABEPK				
32982	Curcumin	Apo	0.308115342469101	exp	EIF4G3				
32982	Curcumin	Apo	-0.324859496397843	exp	KLHL38				
32982	Curcumin	Apo	-0.391982978818867	exp	CPD				
330507	Tanespimycin	HSP90	0.528054763538964	exp	XRCC5				
330507	Tanespimycin	HSP90	0.563793044431052	exp	CPSF3				
34462	Uracil mustard	A7|AlkAg	-0.528711869797124	exp	LSR				
34462	Uracil mustard	A7|AlkAg	-0.391739572869149	exp	BCL2L1				
34462	Uracil mustard	A7|AlkAg	0.377038163650847	exp	PCBP2				
34462	Uracil mustard	A7|AlkAg	-0.666817139620428	exp	BAIAP2L1				
34462	Uracil mustard	A7|AlkAg	0.257528093514805	exp	CEP112				
34462	Uracil mustard	A7|AlkAg	0.630866287293515	exp	MYO1G				
34462	Uracil mustard	A7|AlkAg	-0.410662758846318	exp	SFN				
34462	Uracil mustard	A7|AlkAg	-0.542577534461094	exp	SNX9				
354258	8-Chloro-adenosine	AM	-0.428417747159692	exp	SORT1				
354258	8-Chloro-adenosine	AM	0.526543930757311	exp	PTBP3				
354462	Hypothemycin	YK	0.61405318631228	exp	MAD1L1				
354462	Hypothemycin	YK	-0.617185514256978	exp	FLNB				
354462	Hypothemycin	YK	0.498240956511241	exp	ALDH4A1				
354462	Hypothemycin	YK	0.545165738286479	exp	ADNP				
354462	Hypothemycin	YK	-0.424654255659015	exp	NUDCD2				
354462	Hypothemycin	YK	0.618659650681651	exp	RAB7A				
354462	Hypothemycin	YK	-0.515116754815192	exp	TPBG				
36405	Chelerythrine	STK|PK:PRKCA	0.680908559348442	exp	MYO1G				
36405	Chelerythrine	STK|PK:PRKCA	-0.581689782522218	exp	ATP6V0A1				
36405	Chelerythrine	STK|PK:PRKCA	-0.637873444224288	exp	TRIP10				
36405	Chelerythrine	STK|PK:PRKCA	-0.715501749538042	exp	BAG3				
365798	Fostamatinib	Ds|Rs|YK|PK:SYK	-0.346469352989326	exp	ACTR1B				
365798	Fostamatinib	Ds|Rs|YK|PK:SYK	0.25939932148786	exp	SERPINA3				
